date,region_id,daily_cases,rainfall_mm,temperature_c,vector_index,lat,lon
2022-01-25,Region_1,7,1.043622585357498,25.85759121487792,35.10417494450814,17.285,78.3867
2022-01-26,Region_1,5,0.3235007312207897,29.34697922098793,32.65848623212969,17.285,78.3867
2022-01-27,Region_1,2,1.0312337227958892,22.994318901863444,27.699725938709342,17.285,78.3867
2022-01-28,Region_1,11,2.2801533707096673,27.402027703448876,30.762111493906552,17.285,78.3867
2022-01-29,Region_1,12,2.291537726970149,27.897081273297776,34.54202634170675,17.285,78.3867
2022-01-30,Region_1,6,1.9402370750469295,27.195421237283124,31.35035120522799,17.285,78.3867
2022-01-31,Region_1,10,1.460080033690002,29.401115688997304,32.24426640027987,17.285,78.3867
2022-02-01,Region_1,18,0.5633634713488855,28.566225925072587,30.770107662431588,17.285,78.3867
2022-02-02,Region_1,16,2.138694733695105,27.25133598137927,33.522384877168165,17.285,78.3867
2022-02-03,Region_1,6,0.7057020943514755,25.966085666086347,31.765230047061255,17.285,78.3867
2022-02-04,Region_1,12,0.6217802428331562,29.638949910388337,30.7507553321871,17.285,78.3867
2022-02-05,Region_1,23,1.1387967015187828,24.15581896089798,29.27142494781828,17.285,78.3867
2022-02-06,Region_1,8,0.41088125878614024,26.59088499654716,25.854041386135037,17.285,78.3867
2022-02-07,Region_1,21,2.0203940664291538,26.760835642164498,23.743856414478945,17.285,78.3867
2022-02-08,Region_1,18,1.3200573987870485,28.76942499897976,25.043324511425546,17.285,78.3867
2022-02-09,Region_1,19,1.599202459409962,25.003864681327872,25.85473364281338,17.285,78.3867
2022-02-10,Region_1,16,1.4129193717427004,25.983416444431413,30.214402173267448,17.285,78.3867
2022-02-11,Region_1,15,2.0743149743613953,29.980546410239313,25.218659898641448,17.285,78.3867
2022-02-12,Region_1,9,1.6320199908026538,28.28012009173568,28.71754300754673,17.285,78.3867
2022-02-13,Region_1,14,1.2849072687473442,26.619602257156476,27.12630141512658,17.285,78.3867
2022-02-14,Region_1,4,2.312797122213595,28.17584432862068,26.107616691317034,17.285,78.3867
2022-02-15,Region_1,8,1.6670747328391444,27.454360819339833,27.122140054371332,17.285,78.3867
2022-02-16,Region_1,19,2.134372111014537,28.945871587998422,26.17966191306917,17.285,78.3867
2022-02-17,Region_1,12,1.6472164869385622,27.640827222940455,29.978816421114576,17.285,78.3867
2022-02-18,Region_1,13,0.8446576059172126,29.448371769333193,28.238727082269072,17.285,78.3867
2022-02-19,Region_1,8,1.5917871207235872,27.367846152707727,31.162601388250877,17.285,78.3867
2022-02-20,Region_1,7,0.6370221440301536,27.523764534406165,28.894300417349907,17.285,78.3867
2022-02-21,Region_1,17,2.0934491588712625,28.26929568762957,30.60669483669782,17.285,78.3867
2022-02-22,Region_1,14,1.6748904306846177,28.41182395829676,32.70114048825315,17.285,78.3867
2022-02-23,Region_1,2,2.7826055225141926,31.36197517474036,33.5320685961869,17.285,78.3867
2022-02-24,Region_1,4,0.29625444016500035,28.916477566499488,31.669029862397814,17.285,78.3867
2022-02-25,Region_1,1,2.397443271682466,28.67431448551578,34.24029277936365,17.285,78.3867
2022-02-26,Region_1,17,0.6771068072560016,28.19429606460065,28.763133911312757,17.285,78.3867
2022-02-27,Region_1,18,1.2754286763222955,30.919940174292034,31.563008280235387,17.285,78.3867
2022-02-28,Region_1,14,2.2477837548736206,30.67121011396108,28.95949543900854,17.285,78.3867
2022-03-01,Region_1,12,1.036292881703065,27.182826567480472,31.993297178930952,17.285,78.3867
2022-03-02,Region_1,16,1.4129118701016554,28.452755834295974,27.887374772639273,17.285,78.3867
2022-03-03,Region_1,10,2.427211486714126,29.27707021755519,27.759246560822362,17.285,78.3867
2022-03-04,Region_1,3,0.9734927101103839,30.280649826166314,31.312001098874212,17.285,78.3867
2022-03-05,Region_1,7,1.4855381656111455,34.44444598867382,30.370885075512646,17.285,78.3867
2022-03-06,Region_1,8,1.2192844386898485,28.94604394453907,30.514338756159272,17.285,78.3867
2022-03-07,Region_1,5,1.2954379346021805,32.368004491492606,27.659247984424084,17.285,78.3867
2022-03-08,Region_1,13,1.2571416258064094,30.106521084147758,30.664355764080305,17.285,78.3867
2022-03-09,Region_1,15,0.7168751874870735,35.71709843055384,28.414734170524994,17.285,78.3867
2022-03-10,Region_1,8,1.0422474992319213,28.661548105165874,26.047732663284368,17.285,78.3867
2022-03-11,Region_1,7,1.4976755243191502,28.559816340445806,28.239552393497235,17.285,78.3867
2022-03-12,Region_1,18,1.9883204713912015,28.689704300737557,28.587614705217725,17.285,78.3867
2022-03-13,Region_1,18,0.5926872046193382,28.957460713446242,27.902386765659237,17.285,78.3867
2022-03-14,Region_1,14,1.0135240379252197,30.54768797737653,27.679782227474515,17.285,78.3867
2022-03-15,Region_1,5,0.8483938449046896,30.1917812473032,27.524080020231917,17.285,78.3867
2022-03-16,Region_1,9,1.369539602937765,30.78397199426471,27.498610544228804,17.285,78.3867
2022-03-17,Region_1,10,0.4803378381554245,27.479948960517834,24.241736896956276,17.285,78.3867
2022-03-18,Region_1,16,1.4799405153925467,31.80630942800332,23.202796874172915,17.285,78.3867
2022-03-19,Region_1,17,1.5029038159519326,29.961817943220968,23.586883056320882,17.285,78.3867
2022-03-20,Region_1,9,0.9230164076169944,28.703951563364846,21.415229862972357,17.285,78.3867
2022-03-21,Region_1,17,1.346580319699207,29.67665307892507,23.146739379938907,17.285,78.3867
2022-03-22,Region_1,7,1.546686041725646,31.21201611018448,24.530425608464725,17.285,78.3867
2022-03-23,Region_1,12,1.7921945858147907,28.042418630049593,23.389304997852257,17.285,78.3867
2022-03-24,Region_1,18,2.690602921813958,29.687217273383897,25.508452473856703,17.285,78.3867
2022-03-25,Region_1,9,1.4434620091957846,28.938239728218957,27.32412116342797,17.285,78.3867
2022-03-26,Region_1,11,0.894801755706595,29.613569464414905,23.67405453951388,17.285,78.3867
2022-03-27,Region_1,16,2.03700795781993,29.923692355046054,28.85546209650768,17.285,78.3867
2022-03-28,Region_1,14,2.1917664290522874,25.6673549811244,28.967338674107015,17.285,78.3867
2022-03-29,Region_1,20,0.8921726021782264,33.77357849431492,31.0028660491192,17.285,78.3867
2022-03-30,Region_1,10,0.3608985422781734,31.98355597046007,25.75507891961596,17.285,78.3867
2022-03-31,Region_1,13,2.3180156462468693,29.38488200846638,30.461995477429834,17.285,78.3867
2022-04-01,Region_1,7,0.5136026934544082,30.3180806809585,29.949011816582324,17.285,78.3867
2022-04-02,Region_1,4,1.3946301349198285,27.463908101218628,29.58540028679417,17.285,78.3867
2022-04-03,Region_1,9,0.8890405974070599,31.974736196974646,28.128322724247983,17.285,78.3867
2022-04-04,Region_1,14,1.2259804117394066,27.072643521448136,30.242123268654844,17.285,78.3867
2022-04-05,Region_1,13,1.1410315870877157,29.256038925786417,28.386302337941775,17.285,78.3867
2022-04-06,Region_1,7,1.2249529473408063,29.803723177664324,27.02839839569494,17.285,78.3867
2022-04-07,Region_1,6,1.5632323475622782,26.65115570089458,23.11011564344591,17.285,78.3867
2022-04-08,Region_1,16,2.1510525491343113,30.466720417698703,28.64316091764406,17.285,78.3867
2022-04-09,Region_1,9,1.1588683669202582,30.25893900238212,24.526106564460886,17.285,78.3867
2022-04-10,Region_1,5,1.9772831657390881,27.867204800069313,28.70811302062892,17.285,78.3867
2022-04-11,Region_1,13,0.7532386843209744,29.110931855994508,23.047525923083157,17.285,78.3867
2022-04-12,Region_1,12,1.753943380201264,31.500147112228618,26.056344053177117,17.285,78.3867
2022-04-13,Region_1,11,1.8013784929754952,32.29874957985864,25.74172473299114,17.285,78.3867
2022-04-14,Region_1,11,0.7241887301185376,31.717247345510017,25.871620905010847,17.285,78.3867
2022-04-15,Region_1,12,1.1411035591173793,29.792237917021673,27.57364493266507,17.285,78.3867
2022-04-16,Region_1,10,0.3940352686319607,28.536050815541614,24.491329925923466,17.285,78.3867
2022-04-17,Region_1,21,0.4947191376049572,28.90117257044706,22.70616588249326,17.285,78.3867
2022-04-18,Region_1,11,0.9836211987129103,32.965986373842306,25.59529349258912,17.285,78.3867
2022-04-19,Region_1,7,0.7344465152246229,25.849429698270928,22.15039758790254,17.285,78.3867
2022-04-20,Region_1,16,0.8632534904424991,28.907957555949235,21.17297770984644,17.285,78.3867
2022-04-21,Region_1,7,0.835750697016052,29.837762253368066,24.25939626595853,17.285,78.3867
2022-04-22,Region_1,8,2.0167875599409326,31.45726983895674,22.70932359008584,17.285,78.3867
2022-04-23,Region_1,20,1.4944721480672443,29.7014517186259,22.826362071503222,17.285,78.3867
2022-04-24,Region_1,0,1.161885639650133,30.95296580898598,22.269866508983284,17.285,78.3867
2022-04-25,Region_1,21,2.5153602454589414,32.447467226003205,26.427850379130586,17.285,78.3867
2022-04-26,Region_1,13,1.9611858308087973,27.4356063259653,26.498209813963342,17.285,78.3867
2022-04-27,Region_1,17,1.7371364998631889,29.887205571415837,22.600411322868403,17.285,78.3867
2022-04-28,Region_1,4,2.273585650762535,31.429802107367898,28.28144889506315,17.285,78.3867
2022-04-29,Region_1,16,0.7994592966889905,28.215200028913763,23.95363382256424,17.285,78.3867
2022-04-30,Region_1,7,1.9929387189894734,28.77151703737759,26.38478495834259,17.285,78.3867
2022-05-01,Region_1,13,8.326761302626888,30.02545052871373,40.23830141277941,17.285,78.3867
2022-05-02,Region_1,7,6.438923964516183,31.072775221143814,44.710461955425636,17.285,78.3867
2022-05-03,Region_1,5,4.42153115461282,32.53383038497323,49.093952615024236,17.285,78.3867
2022-05-04,Region_1,30,1.0178237235631549,29.130046869848886,47.38872510314536,17.285,78.3867
2022-05-05,Region_1,12,1.4397736240807366,28.029063391404357,49.936502842844384,17.285,78.3867
2022-05-06,Region_1,15,8.816794581213895,28.40711324988254,61.47188856096264,17.285,78.3867
2022-05-07,Region_1,33,3.8300565397700925,33.236524879941285,60.25271628112906,17.285,78.3867
2022-05-08,Region_1,17,4.222580603437496,27.784739753834096,68.07008972492952,17.285,78.3867
2022-05-09,Region_1,13,8.874713797803336,28.306618686675797,73.21456168050202,17.285,78.3867
2022-05-10,Region_1,4,0.4924807101067682,26.655153926931597,69.90895411905018,17.285,78.3867
2022-05-11,Region_1,20,7.214516479248035,29.918759000380394,81.06448822238215,17.285,78.3867
2022-05-12,Region_1,13,8.273529419301354,28.18836107269235,84.78742559653588,17.285,78.3867
2022-05-13,Region_1,6,1.7950740779912415,29.08787367936895,87.41995952004012,17.285,78.3867
2022-05-14,Region_1,16,13.691395448038941,30.10451152214943,100.51719722856893,17.285,78.3867
2022-05-15,Region_1,13,9.024401543948581,25.767830174522473,102.3303317757632,17.285,78.3867
2022-05-16,Region_1,17,5.347562826070119,28.401484230176862,104.39779583648262,17.285,78.3867
2022-05-17,Region_1,5,3.5147534713945214,26.00509559058183,102.3629925096912,17.285,78.3867
2022-05-18,Region_1,28,3.9391134346522185,26.923147818217217,105.12132310126,17.285,78.3867
2022-05-19,Region_1,2,4.992155972422455,28.21779112230345,108.19687980576136,17.285,78.3867
2022-05-20,Region_1,1,1.1966863877228917,29.687055956294355,101.56292130209371,17.285,78.3867
2022-05-21,Region_1,28,11.508471039445146,27.684554391973805,110.85789882230605,17.285,78.3867
2022-05-22,Region_1,6,5.715260844618075,32.30085122536349,110.99778174067097,17.285,78.3867
2022-05-23,Region_1,28,7.165013981774274,25.72736601646109,109.95933492572763,17.285,78.3867
2022-05-24,Region_1,3,9.006834761055968,22.665254766853312,119.75721752880956,17.285,78.3867
2022-05-25,Region_1,7,0.8981563621715086,27.950284962977204,114.39193496000162,17.285,78.3867
2022-05-26,Region_1,15,7.804723291430034,28.95195935578845,112.21901021647149,17.285,78.3867
2022-05-27,Region_1,36,4.570349233602791,27.675373642146702,112.88545026985616,17.285,78.3867
2022-05-28,Region_1,38,1.9367119238865853,26.885955147911783,101.15524802465143,17.285,78.3867
2022-05-29,Region_1,2,11.14176538704509,27.849080356375378,102.6140003902094,17.285,78.3867
2022-05-30,Region_1,19,12.34018188247082,29.95006057724973,114.0522103322275,17.285,78.3867
2022-05-31,Region_1,23,6.972498198942558,28.62218836571913,116.91608531923835,17.285,78.3867
2022-06-01,Region_1,17,1.6684049463391653,28.80768326828052,115.16319165551641,17.285,78.3867
2022-06-02,Region_1,19,20.67565662479263,26.88001810710259,131.4661243080465,17.285,78.3867
2022-06-03,Region_1,50,21.102507681443193,31.774750694575317,159.72723761170784,17.285,78.3867
2022-06-04,Region_1,19,11.983304237863672,27.126495187165727,157.5283967835635,17.285,78.3867
2022-06-05,Region_1,33,1.1151389585858007,29.37383001317299,151.1882267349541,17.285,78.3867
2022-06-06,Region_1,0,19.770104952519315,29.00559630136625,169.5885992746261,17.285,78.3867
2022-06-07,Region_1,14,25.643689386769225,26.414483527774635,191.98070215282428,17.285,78.3867
2022-06-08,Region_1,11,39.07064813015369,23.46457830310524,240.25569681757923,17.285,78.3867
2022-06-09,Region_1,19,20.02649537945288,24.567803805469453,252.3600130896543,17.285,78.3867
2022-06-10,Region_1,45,12.010334767319339,26.028581208394094,266.2250561406629,17.285,78.3867
2022-06-11,Region_1,20,24.651505486701147,26.446002492325174,295.35971459654405,17.285,78.3867
2022-06-12,Region_1,18,24.72502384319745,25.621811552813053,308.2083047405654,17.285,78.3867
2022-06-13,Region_1,43,15.351594550522162,29.217443087947316,315.83727921750227,17.285,78.3867
2022-06-14,Region_1,51,6.379099247727435,29.254463269900217,312.232672868555,17.285,78.3867
2022-06-15,Region_1,20,17.32608407209152,24.673175259155553,334.3237916196989,17.285,78.3867
2022-06-16,Region_1,29,14.17106560473679,26.183159609351854,326.8105203823458,17.285,78.3867
2022-06-17,Region_1,35,29.682781622345196,25.388019918877234,338.17342106027905,17.285,78.3867
2022-06-18,Region_1,9,29.71570369166477,27.742469510787636,359.28141405007744,17.285,78.3867
2022-06-19,Region_1,42,6.600094908663325,26.015265310664056,365.93707579234376,17.285,78.3867
2022-06-20,Region_1,31,20.35284540897285,25.609454284410926,366.6044843111822,17.285,78.3867
2022-06-21,Region_1,27,13.612567686530186,27.629603693674017,351.1174993019407,17.285,78.3867
2022-06-22,Region_1,20,7.343475146779941,24.045092841547707,309.41043506136924,17.285,78.3867
2022-06-23,Region_1,24,4.290089838045071,26.139393224674027,290.07245439382365,17.285,78.3867
2022-06-24,Region_1,36,27.038832751581968,24.212976814801955,309.3231057760209,17.285,78.3867
2022-06-25,Region_1,31,10.611769839567827,23.98977420406958,290.1624054772094,17.285,78.3867
2022-06-26,Region_1,13,14.981363738591577,23.930727586884007,281.5212365350945,17.285,78.3867
2022-06-27,Region_1,21,13.849356395436358,27.376070701141984,277.16780101387053,17.285,78.3867
2022-06-28,Region_1,6,22.997528254366845,27.213999869151245,298.90941349991226,17.285,78.3867
2022-06-29,Region_1,16,19.391327660354133,24.85869998606468,299.8200722964644,17.285,78.3867
2022-06-30,Region_1,32,24.52115791846856,26.573791399643934,316.7337847324841,17.285,78.3867
2022-07-01,Region_1,43,20.33118783788516,25.00743427681421,303.01197494505465,17.285,78.3867
2022-07-02,Region_1,35,14.022242675759722,22.002556561401605,281.32516653187923,17.285,78.3867
2022-07-03,Region_1,42,31.167631919520428,23.264646617400608,315.7951268822418,17.285,78.3867
2022-07-04,Region_1,22,6.902953002720069,26.162718439758322,296.1348667199488,17.285,78.3867
2022-07-05,Region_1,56,18.40720503685626,24.553867862717265,301.42428941881246,17.285,78.3867
2022-07-06,Region_1,26,16.24740532330588,26.022226746245792,315.33356690338024,17.285,78.3867
2022-07-07,Region_1,10,3.740298798088962,25.360960695672496,314.11074881350225,17.285,78.3867
2022-07-08,Region_1,31,18.034122752065393,20.76567958259072,301.69314212259246,17.285,78.3867
2022-07-09,Region_1,37,10.393506745923407,25.78891589239866,302.61344568041187,17.285,78.3867
2022-07-10,Region_1,9,29.562686923035194,22.517474021385375,320.12584989367303,17.285,78.3867
2022-07-11,Region_1,31,14.508291672526882,23.800590855190787,319.62793603332653,17.285,78.3867
2022-07-12,Region_1,22,21.319416991247714,23.85951410649376,318.832557597473,17.285,78.3867
2022-07-13,Region_1,26,5.800695082776523,24.55704020180287,303.5035464191065,17.285,78.3867
2022-07-14,Region_1,40,16.465145058877358,26.38847130928509,292.58555675547103,17.285,78.3867
2022-07-15,Region_1,25,4.33676132592478,19.264966326421963,271.52425783817523,17.285,78.3867
2022-07-16,Region_1,22,8.37274857713186,22.687090362256768,263.63046862007934,17.285,78.3867
2022-07-17,Region_1,37,13.611530240191687,20.466452393155254,239.93560514510438,17.285,78.3867
2022-07-18,Region_1,6,19.7767449609636,21.777160529717744,259.6949507054501,17.285,78.3867
2022-07-19,Region_1,54,17.411040080774598,25.481457073063787,257.7993712279787,17.285,78.3867
2022-07-20,Region_1,35,21.98168747597308,26.51032331120821,264.8468022240043,17.285,78.3867
2022-07-21,Region_1,21,0.950520062606468,24.362360155150544,262.27560596327424,17.285,78.3867
2022-07-22,Region_1,19,32.70887823282651,21.54890604707367,277.038612854958,17.285,78.3867
2022-07-23,Region_1,13,10.447377785851955,25.329670482100322,280.9703313537032,17.285,78.3867
2022-07-24,Region_1,38,16.114834258171587,22.475397585776435,264.00592095136886,17.285,78.3867
2022-07-25,Region_1,39,15.974971646890015,22.849864437299082,264.4209614391302,17.285,78.3867
2022-07-26,Region_1,31,6.143653054588441,23.18539668779115,242.66817649951173,17.285,78.3867
2022-07-27,Region_1,34,29.160674205411212,24.735696244982666,276.478340749049,17.285,78.3867
2022-07-28,Region_1,21,35.21984589415001,22.439090361207835,296.6379878543511,17.285,78.3867
2022-07-29,Region_1,25,7.532571314402636,22.08559816392384,302.1564532762278,17.285,78.3867
2022-07-30,Region_1,17,26.78494911036491,22.404665720463672,327.7504631523041,17.285,78.3867
2022-07-31,Region_1,33,14.905724070377325,22.607231469906036,327.8510930260961,17.285,78.3867
2022-08-01,Region_1,32,13.791438532995471,22.841463643544273,317.9771751372135,17.285,78.3867
2022-08-02,Region_1,8,6.489043474061863,20.98244090625036,303.57227062674133,17.285,78.3867
2022-08-03,Region_1,37,5.998515653992478,24.85414642564264,286.49293723061976,17.285,78.3867
2022-08-04,Region_1,35,6.894833311338933,23.923917973969445,291.4906594251973,17.285,78.3867
2022-08-05,Region_1,20,23.220323240303266,22.356001484140577,282.91809923846847,17.285,78.3867
2022-08-06,Region_1,19,16.06410042598905,24.784912245872217,285.881752721268,17.285,78.3867
2022-08-07,Region_1,8,9.009418963818522,22.920836116752984,279.4262132234926,17.285,78.3867
2022-08-08,Region_1,26,20.13630087493612,22.152578501594334,282.16449407678164,17.285,78.3867
2022-08-09,Region_1,20,21.26718519835741,19.05438639084546,304.9587861436944,17.285,78.3867
2022-08-10,Region_1,19,12.766320324214272,20.383835415083936,284.00339035473286,17.285,78.3867
2022-08-11,Region_1,44,14.551150721143683,25.29748487018499,257.24472646754,17.285,78.3867
2022-08-12,Region_1,19,3.6294095647542313,18.688633521393122,249.35897038106594,17.285,78.3867
2022-08-13,Region_1,32,3.25648684702048,22.815180478787216,219.38519220912144,17.285,78.3867
2022-08-14,Region_1,3,7.153233163313786,21.108163550897203,210.87415546918947,17.285,78.3867
2022-08-15,Region_1,52,15.077895290849863,25.610152241698856,213.4800338958887,17.285,78.3867
2022-08-16,Region_1,24,3.391587182518549,21.13648231946614,207.4037944642803,17.285,78.3867
2022-08-17,Region_1,2,18.399225082683245,23.147342110977963,224.9178470838106,17.285,78.3867
2022-08-18,Region_1,4,3.859740320250455,21.8499502597771,222.2571540000164,17.285,78.3867
2022-08-19,Region_1,46,14.426536045668776,19.07797375833969,211.229356147746,17.285,78.3867
2022-08-20,Region_1,8,1.1540723140459814,21.621775345613713,191.67585216782487,17.285,78.3867
2022-08-21,Region_1,55,4.6997530770735265,19.991382857148796,186.7064457307571,17.285,78.3867
2022-08-22,Region_1,14,24.148238132823433,23.151244401593477,190.7404401871965,17.285,78.3867
2022-08-23,Region_1,12,14.053585242756524,17.14387711112523,180.3731745332316,17.285,78.3867
2022-08-24,Region_1,10,8.403889285858456,16.30638816007252,174.19490085608803,17.285,78.3867
2022-08-25,Region_1,8,6.498087643516609,18.637835486887305,165.64226455869763,17.285,78.3867
2022-08-26,Region_1,26,11.885880577047923,20.74286285672474,177.68188686384602,17.285,78.3867
2022-08-27,Region_1,36,23.22131495200354,23.19277419804882,203.95081715623652,17.285,78.3867
2022-08-28,Region_1,22,4.1062330618507215,22.83251464600463,197.4120520764319,17.285,78.3867
2022-08-29,Region_1,26,12.46273784587471,22.07446087682084,196.97171710302166,17.285,78.3867
2022-08-30,Region_1,40,19.702280590460443,19.569399577992183,212.96201009100176,17.285,78.3867
2022-08-31,Region_1,6,3.5549961227783258,21.18804005516146,195.85202203016138,17.285,78.3867
2022-09-01,Region_1,28,31.632329708839386,20.92828833822179,231.8297084802941,17.285,78.3867
2022-09-02,Region_1,24,32.90722347428642,19.515511410046635,253.71325240478723,17.285,78.3867
2022-09-03,Region_1,18,13.938497218680215,24.886332273132325,270.0113191033347,17.285,78.3867
2022-09-04,Region_1,30,23.34355107644169,19.744422460451222,296.1409943524427,17.285,78.3867
2022-09-05,Region_1,17,33.000862409831065,23.103508669074607,307.7550753344572,17.285,78.3867
2022-09-06,Region_1,15,8.003210210480262,21.55943004076508,297.79093360777404,17.285,78.3867
2022-09-07,Region_1,17,9.668943682974888,19.81846091649994,301.45229725899475,17.285,78.3867
2022-09-08,Region_1,7,12.902379009332872,21.222875822104985,309.40548611183937,17.285,78.3867
2022-09-09,Region_1,42,21.784406002326293,20.475613287770276,321.8778153230769,17.285,78.3867
2022-09-10,Region_1,39,13.603690733447243,20.294640339588963,311.43921767627285,17.285,78.3867
2022-09-11,Region_1,44,1.7131187932575278,21.337767774223213,304.36569722514395,17.285,78.3867
2022-09-12,Region_1,6,1.0190058472754093,23.733374983181243,291.69212039344166,17.285,78.3867
2022-09-13,Region_1,44,6.495584559608977,21.615079556241657,276.6077269357929,17.285,78.3867
2022-09-14,Region_1,36,1.2081091867625537,17.89869067513707,269.3394882052328,17.285,78.3867
2022-09-15,Region_1,40,12.9314587430392,21.611040115141606,247.84941718856908,17.285,78.3867
2022-09-16,Region_1,32,22.12736868261087,22.294324071573623,232.5920598125024,17.285,78.3867
2022-09-17,Region_1,6,11.461661107898845,18.083904190309603,229.5197338960173,17.285,78.3867
2022-09-18,Region_1,35,15.562328590468677,20.118249415830267,219.67952062439224,17.285,78.3867
2022-09-19,Region_1,7,2.875631426726536,20.555860608990802,183.202731682734,17.285,78.3867
2022-09-20,Region_1,9,1.9019784152019352,19.91993291343539,177.3062421143739,17.285,78.3867
2022-09-21,Region_1,31,8.662835544350855,21.41046394303596,172.23178149954452,17.285,78.3867
2022-09-22,Region_1,41,16.54032186485529,17.062981407426992,176.7871224065363,17.285,78.3867
2022-09-23,Region_1,0,28.621652635690662,20.555696635825136,187.83520617196038,17.285,78.3867
2022-09-24,Region_1,48,3.8906903034513505,22.67123111547655,172.9474380483838,17.285,78.3867
2022-09-25,Region_1,18,36.01400544948023,20.62699742576753,217.5984304000564,17.285,78.3867
2022-09-26,Region_1,52,24.857483203723998,20.185135567200966,247.54388453321442,17.285,78.3867
2022-09-27,Region_1,56,30.933534993752307,17.170192808776694,278.75526272314977,17.285,78.3867
2022-09-28,Region_1,7,3.847074399400924,20.412902005557815,284.4680314509264,17.285,78.3867
2022-09-29,Region_1,10,16.934483506586584,20.709820830422487,288.62054893762183,17.285,78.3867
2022-09-30,Region_1,44,8.202154146235298,24.506496465646336,271.0619988686948,17.285,78.3867
2022-10-01,Region_1,5,6.232903841783922,21.853845506733077,261.80194044798617,17.285,78.3867
2022-10-02,Region_1,15,9.517066138936991,22.014212516621274,258.0084586650809,17.285,78.3867
2022-10-03,Region_1,4,11.289822294899535,20.592076443898147,268.80795470586355,17.285,78.3867
2022-10-04,Region_1,4,11.275963601842127,20.6808070509473,277.5795950311708,17.285,78.3867
2022-10-05,Region_1,15,9.30138419561813,17.198771711859948,280.7491637390831,17.285,78.3867
2022-10-06,Region_1,7,4.520541531178792,17.683807837311118,264.115515702901,17.285,78.3867
2022-10-07,Region_1,30,9.561235581414756,20.07444071302407,238.59020852100102,17.285,78.3867
2022-10-08,Region_1,13,8.55703498967919,23.11325136294076,244.0119324470237,17.285,78.3867
2022-10-09,Region_1,11,0.7948950776099659,19.029530604057854,202.97835596384144,17.285,78.3867
2022-10-10,Region_1,7,3.6741145803101403,19.214789314269094,176.27463781766528,17.285,78.3867
2022-10-11,Region_1,8,9.71339241764787,20.311377116184126,149.08191100182984,17.285,78.3867
2022-10-12,Region_1,27,7.51289880834857,23.13111511067886,150.97590897896853,17.285,78.3867
2022-10-13,Region_1,27,3.6450410930354162,18.39223378018473,135.90149392255665,17.285,78.3867
2022-10-14,Region_1,18,1.5721747140600577,23.64161943717681,124.31638894910375,17.285,78.3867
2022-10-15,Region_1,11,10.087947213057344,22.32405773096422,132.2893539422548,17.285,78.3867
2022-10-16,Region_1,26,8.214400843831978,20.317371369201094,127.54189702083411,17.285,78.3867
2022-10-17,Region_1,15,1.988387927421004,16.881150451057977,118.11783167461282,17.285,78.3867
2022-10-18,Region_1,15,9.44064504025266,20.168811187887524,117.85367785590397,17.285,78.3867
2022-10-19,Region_1,9,3.618551413691926,20.58780840785446,107.84002184485348,17.285,78.3867
2022-10-20,Region_1,7,5.7310433258289555,21.97019000938136,110.92963516786487,17.285,78.3867
